,SUSPECT_REPORTED_AGE,SUSPECT_HEIGHT,HOUR_OF_DAY,BOROUGH_FORCE_RATE,NEIGHBORHOOD_FORCE_RATE,SUSPECT_RACE_DESCRIPTION_ASIAN / PACIFIC ISLANDER,SUSPECT_RACE_DESCRIPTION_BLACK,SUSPECT_RACE_DESCRIPTION_BLACK HISPANIC,SUSPECT_RACE_DESCRIPTION_MIDDLE EASTERN/SOUTHWEST ASIAN,SUSPECT_RACE_DESCRIPTION_WHITE,SUSPECT_RACE_DESCRIPTION_WHITE HISPANIC,SUSPECT_SEX_MALE,STOP_WAS_INITIATED_Based on Radio Run,STOP_WAS_INITIATED_Based on Self Initiated,OFFICER_EXPERIENCE_senior,AGE_GROUP_teen,AGE_GROUP_young_adult,AGE_GROUP_adult,AGE_GROUP_senior,OFFICER_IN_UNIFORM_FLAG,IS_NIGHT,IS_WEEKEND,IS_CHILD,SUSPECTED_CRIME_DESCRIPTION_ENCODED,STOP_LOCATION_BORO_NAME_ENCODED,NEIGHBORHOOD_ENCODED,Cluster
149,61,173,6,0.3320644691018061,0.4590818363273453,False,True,False,False,False,False,True,True,False,True,False,False,False,True,True,0,False,0,0.1898635477582846,0.3320644691018061,0.4590818363273453,2
150,17,165,19,0.3320644691018061,0.27768595041322314,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,0,False,1,0.3405735976381274,0.3320644691018061,0.27768595041322314,0
151,15,165,19,0.3320644691018061,0.27768595041322314,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,0,False,1,0.3405735976381274,0.3320644691018061,0.27768595041322314,0
152,26,170,18,0.3320644691018061,0.30434782608695654,False,False,False,False,False,True,True,True,False,True,False,True,False,False,True,0,False,0,0.26773566569484936,0.3320644691018061,0.30434782608695654,0
153,24,160,22,0.3320644691018061,0.296655879180151,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,0,False,0,0.1898635477582846,0.3320644691018061,0.296655879180151,0
154,16,165,19,0.1811695835111897,0.21518987341772153,False,True,False,False,False,False,True,True,False,True,True,False,False,False,True,0,False,1,0.33125,0.1811695835111897,0.21518987341772153,1
155,18,155,0,0.24034607799478339,0.2199074074074074,False,True,False,False,False,False,True,False,True,True,True,False,False,False,True,0,True,0,0.1898635477582846,0.24034607799478339,0.2199074074074074,3
156,32,165,17,0.2904309545875811,0.3148148148148148,False,False,True,False,False,False,True,True,False,True,False,False,True,False,True,0,False,0,0.26773566569484936,0.2904309545875811,0.3148148148148148,2
157,30,185,6,0.3320644691018061,0.4590818363273453,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,0,False,0,0.33125,0.3320644691018061,0.4590818363273453,0
158,34,198,2,0.3320644691018061,0.30434782608695654,False,True,False,False,False,False,True,True,False,True,False,False,True,False,True,0,False,0,0.1898635477582846,0.3320644691018061,0.30434782608695654,2
159,46,188,11,0.1811695835111897,0.1960093896713615,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,0,False,0,0.1898635477582846,0.1811695835111897,0.1960093896713615,1
160,26,168,2,0.1811695835111897,0.22565320665083136,False,False,False,False,False,True,True,True,False,True,False,True,False,False,True,0,False,0,0.26083163710380924,0.1811695835111897,0.22565320665083136,1
161,53,155,13,0.3320644691018061,0.2905982905982906,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,0,False,0,0.33037744429286037,0.3320644691018061,0.2905982905982906,2
162,20,173,22,0.3320644691018061,0.3567567567567568,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,0,False,0,0.3405735976381274,0.3320644691018061,0.3567567567567568,0
163,30,155,18,0.3320644691018061,0.39669421487603307,False,True,False,False,False,False,True,False,True,True,False,True,False,False,True,0,False,0,0.27708095781071834,0.3320644691018061,0.39669421487603307,0
164,40,170,23,0.3320644691018061,0.35205183585313177,False,False,False,False,True,False,True,True,False,True,False,False,True,False,True,0,False,0,0.26083163710380924,0.3320644691018061,0.35205183585313177,2
165,24,170,1,0.1811695835111897,0.24358974358974358,False,True,False,False,False,False,True,False,True,True,False,True,False,False,True,0,False,0,0.1898635477582846,0.1811695835111897,0.24358974358974358,3
166,28,173,8,0.2904309545875811,0.37770897832817335,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,0,False,0,0.3405735976381274,0.2904309545875811,0.37770897832817335,0
167,44,173,23,0.3320644691018061,0.30434782608695654,False,True,False,False,False,False,True,False,True,True,False,False,True,False,True,0,False,0,0.3532110091743119,0.3320644691018061,0.30434782608695654,2
168,20,168,2,0.1811695835111897,0.1746031746031746,False,False,False,False,False,True,True,True,False,True,False,True,False,False,True,0,False,0,0.33037744429286037,0.1811695835111897,0.1746031746031746,1
169,22,165,2,0.1811695835111897,0.1746031746031746,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,0,False,0,0.33037744429286037,0.1811695835111897,0.1746031746031746,1
170,30,180,21,0.24034607799478339,0.1959544879898862,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,0,False,0,0.1898635477582846,0.24034607799478339,0.1959544879898862,1
171,26,175,0,0.1811695835111897,0.24358974358974358,False,True,False,False,False,False,True,False,True,True,False,True,False,False,True,0,False,0,0.1898635477582846,0.1811695835111897,0.24358974358974358,3
172,27,155,3,0.1811695835111897,0.15023474178403756,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,0,False,0,0.3719599427753934,0.1811695835111897,0.15023474178403756,1
173,24,183,2,0.1811695835111897,0.18468468468468469,False,False,False,False,False,True,True,False,False,True,False,True,False,False,True,0,False,0,0.3719599427753934,0.1811695835111897,0.18468468468468469,1
174,34,170,14,0.2904309545875811,0.2047244094488189,False,False,False,False,False,True,True,True,False,True,False,False,True,False,True,0,False,0,0.33037744429286037,0.2904309545875811,0.2047244094488189,2
175,20,165,1,0.2904309545875811,0.26639344262295084,False,False,True,False,False,False,True,True,False,True,False,True,False,False,True,0,False,0,0.33125,0.2904309545875811,0.26639344262295084,0
176,41,185,19,0.3320644691018061,0.27768595041322314,False,True,False,False,False,False,True,True,False,True,False,False,True,False,True,0,False,0,0.1898635477582846,0.3320644691018061,0.27768595041322314,2
177,21,173,18,0.1811695835111897,0.1824623560673162,False,True,False,False,False,False,True,False,True,True,False,True,False,False,True,0,True,0,0.1898635477582846,0.1811695835111897,0.1824623560673162,3
178,41,175,23,0.24034607799478339,0.2619047619047619,False,False,False,False,True,False,True,False,True,True,False,False,True,False,True,0,False,0,0.26083163710380924,0.24034607799478339,0.2619047619047619,2
179,47,170,16,0.24034607799478339,0.23426573426573427,False,True,False,False,False,False,True,True,False,True,False,False,True,False,True,0,False,0,0.26083163710380924,0.24034607799478339,0.23426573426573427,2
180,55,183,11,0.2904309545875811,0.25757575757575757,False,True,False,False,False,False,True,True,False,True,False,False,False,True,True,0,False,0,0.1898635477582846,0.2904309545875811,0.25757575757575757,2
181,36,155,23,0.3320644691018061,0.3937007874015748,False,True,False,False,False,False,True,True,False,True,False,False,True,False,True,0,False,0,0.33125,0.3320644691018061,0.3937007874015748,2
182,39,163,21,0.3320644691018061,0.205761316872428,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,0,False,0,0.15730337078651685,0.3320644691018061,0.205761316872428,2
183,27,165,15,0.1811695835111897,0.1824623560673162,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,0,False,0,0.1898635477582846,0.1811695835111897,0.1824623560673162,1
184,40,168,14,0.1811695835111897,0.18,False,False,False,False,False,True,True,False,True,True,False,False,True,False,True,0,False,0,0.27708095781071834,0.1811695835111897,0.18,3
185,42,173,1,0.1811695835111897,0.1925287356321839,False,False,True,False,False,False,True,True,False,True,False,False,True,False,True,0,True,0,0.3405735976381274,0.1811695835111897,0.1925287356321839,1
186,63,175,0,0.2904309545875811,0.2597402597402597,False,False,False,False,False,True,True,True,False,True,False,False,False,True,True,0,False,0,0.26773566569484936,0.2904309545875811,0.2597402597402597,2
187,50,173,3,0.25025641025641027,0.27522935779816515,False,False,False,True,False,False,True,True,False,True,False,False,True,False,True,0,False,0,0.3405735976381274,0.25025641025641027,0.27522935779816515,2
188,50,173,3,0.3320644691018061,0.4012539184952978,False,True,False,False,False,False,True,False,True,True,False,False,True,False,True,0,False,0,0.33037744429286037,0.3320644691018061,0.4012539184952978,2
189,15,168,20,0.24034607799478339,0.1959544879898862,False,False,False,False,False,True,True,False,True,True,True,False,False,False,True,0,False,1,0.1898635477582846,0.24034607799478339,0.1959544879898862,3
190,19,155,20,0.3320644691018061,0.3567567567567568,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,0,False,0,0.1898635477582846,0.3320644691018061,0.3567567567567568,0
191,14,168,17,0.1811695835111897,0.1960093896713615,False,False,False,False,False,True,True,True,False,True,True,False,False,False,True,0,False,1,0.1898635477582846,0.1811695835111897,0.1960093896713615,1
192,18,173,17,0.1811695835111897,0.1960093896713615,False,True,False,False,False,False,True,True,False,True,True,False,False,False,True,0,False,0,0.1898635477582846,0.1811695835111897,0.1960093896713615,1
193,16,173,20,0.1811695835111897,0.15023474178403756,False,True,False,False,False,False,True,False,True,True,True,False,False,False,True,0,False,1,0.1898635477582846,0.1811695835111897,0.15023474178403756,3
194,31,155,20,0.1811695835111897,0.18,False,True,False,False,False,False,True,False,True,True,False,False,True,False,True,0,False,0,0.15730337078651685,0.1811695835111897,0.18,3
195,26,180,1,0.1811695835111897,0.1824623560673162,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,0,False,0,0.1898635477582846,0.1811695835111897,0.1824623560673162,3
196,27,190,1,0.1811695835111897,0.1824623560673162,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,0,False,0,0.1898635477582846,0.1811695835111897,0.1824623560673162,3
197,27,190,1,0.1811695835111897,0.1824623560673162,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,0,False,0,0.1898635477582846,0.1811695835111897,0.1824623560673162,3
198,24,165,22,0.1811695835111897,0.22565320665083136,False,True,False,False,False,False,True,False,True,True,False,True,False,False,True,0,False,0,0.15730337078651685,0.1811695835111897,0.22565320665083136,3
199,24,183,22,0.1811695835111897,0.22565320665083136,False,True,False,False,False,False,True,False,True,True,False,True,False,False,True,0,False,0,0.15730337078651685,0.1811695835111897,0.22565320665083136,3
200,27,183,1,0.24034607799478339,0.3793103448275862,False,False,False,False,True,False,True,False,True,True,False,True,False,False,True,0,False,0,0.33037744429286037,0.24034607799478339,0.3793103448275862,0
201,16,155,22,0.24034607799478339,0.3793103448275862,False,True,False,False,False,False,True,True,False,True,True,False,False,False,True,0,False,1,0.33037744429286037,0.24034607799478339,0.3793103448275862,0
202,17,173,22,0.24034607799478339,0.3793103448275862,False,False,True,False,False,False,True,True,False,True,True,False,False,False,True,0,False,1,0.33037744429286037,0.24034607799478339,0.3793103448275862,0
203,55,190,0,0.24034607799478339,0.32142857142857145,False,True,False,False,False,False,True,True,False,True,False,False,False,True,True,0,True,0,0.26083163710380924,0.24034607799478339,0.32142857142857145,2
204,63,157,13,0.24034607799478339,0.3793103448275862,False,False,True,False,False,False,True,True,False,True,False,False,False,True,True,0,True,0,0.27708095781071834,0.24034607799478339,0.3793103448275862,2
205,21,183,13,0.3320644691018061,0.27768595041322314,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,0,True,0,0.1898635477582846,0.3320644691018061,0.27768595041322314,0
206,53,190,9,0.3320644691018061,0.296655879180151,False,True,False,False,False,False,True,True,False,True,False,False,False,True,True,0,False,0,0.26083163710380924,0.3320644691018061,0.296655879180151,2
207,40,163,9,0.3320644691018061,0.296655879180151,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,0,False,0,0.26083163710380924,0.3320644691018061,0.296655879180151,2
208,53,175,9,0.3320644691018061,0.296655879180151,False,True,False,False,False,False,True,True,False,True,False,False,False,True,True,0,False,0,0.26083163710380924,0.3320644691018061,0.296655879180151,2
209,31,152,14,0.3320644691018061,0.18703241895261846,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,0,True,0,0.2688543465745538,0.3320644691018061,0.18703241895261846,2
210,17,173,2,0.1811695835111897,0.1022964509394572,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,0,False,1,0.33125,0.1811695835111897,0.1022964509394572,1
211,17,173,2,0.1811695835111897,0.1022964509394572,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,0,False,1,0.33125,0.1811695835111897,0.1022964509394572,1
212,27,155,21,0.24034607799478339,0.19613259668508287,False,False,True,False,False,False,True,True,False,True,False,True,False,False,True,0,False,0,0.1898635477582846,0.24034607799478339,0.19613259668508287,1
213,38,170,1,0.2904309545875811,0.32515337423312884,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,0,True,0,0.2688543465745538,0.2904309545875811,0.32515337423312884,2
214,36,175,18,0.3320644691018061,0.4095940959409594,False,True,False,False,False,False,True,True,False,True,False,False,True,False,True,0,False,0,0.26083163710380924,0.3320644691018061,0.4095940959409594,2
215,19,173,1,0.3320644691018061,0.27768595041322314,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,0,False,0,0.42138364779874216,0.3320644691018061,0.27768595041322314,0
216,40,165,20,0.1811695835111897,0.20566037735849058,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,0,True,0,0.3719599427753934,0.1811695835111897,0.20566037735849058,1
217,40,165,20,0.1811695835111897,0.20566037735849058,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,0,True,0,0.33037744429286037,0.1811695835111897,0.20566037735849058,1
